,subTypeName,dealnum,close,open,low,average,dealamount,indate,high,deal
5447,广东,6,62.5,68.5,68.5,0,375,2014/6/9,62.5,62.5
5448,天津,820,29.05,29.05,29.05,0,23818,2014/6/9,29.05,29.05
5449,SZ2013,10025,70.32,70.32,69.99,0,702685,2014/6/9,70.32,70.09
5450,湖北,40005,23.95,23.65,23.65,0,949125,2014/6/9,23.95,23.65
5451,北京,0,53.32,53.32,53.32,0,0,2014/6/8,53.32,53.32
5452,上海,0,39.64,39.5,39.5,0,0,2014/6/8,39.7,39.64
5453,广东,0,68.5,66.33,66.33,0,0,2014/6/8,68.5,60
5454,天津,0,31.48,31.48,31.48,0,0,2014/6/8,31.48,31.48
5455,SZ2013,0,72.61,66.02,67.2,0,0,2014/6/8,72.61,68.11
5456,湖北,0,23.9,23.4,23.4,0,0,2014/6/8,23.9,23.4
5457,北京,0,53.32,53.32,53.32,0,0,2014/6/7,53.32,53.32
5458,上海,0,39.64,39.5,39.5,0,0,2014/6/7,39.7,39.64
5459,广东,0,68.5,66.33,66.33,0,0,2014/6/7,68.5,60
5460,天津,0,31.48,31.48,31.48,0,0,2014/6/7,31.48,31.48
5461,SZ2013,0,72.61,66.02,67.2,0,0,2014/6/7,72.61,68.11
5462,湖北,0,23.9,23.4,23.4,0,0,2014/6/7,23.9,23.4
5463,北京,16228,53.32,53.32,53.32,0,865302,2014/6/6,53.32,53.32
5464,上海,7302,39.6,39.5,39.5,0,289489,2014/6/6,39.7,39.64
5465,广东,90007,68.5,66.33,66.33,0,5400480,2014/6/6,68.5,60
5466,天津,660,31.48,31.48,31.48,0,20522,2014/6/6,31.48,31.48
5467,SZ2013,8620,72.61,66.02,67.2,0,587106,2014/6/6,72.61,68.11
5468,湖北,46743,23.9,23.4,23.4,0,1104260,2014/6/6,23.9,23.4
5469,北京,1650,53.3,53.3,53.3,0,87950,2014/6/5,53.3,53.3
5470,上海,4300,39.5,39.5,39.5,0,169850,2014/6/5,39.5,39.5
5471,广东,188050,66.38,63.5,63.5,0,11284000,2014/6/5,68.6,60
5472,天津,640,30.01,30.01,30.01,0,20150,2014/6/5,30.01,30.01
5473,SZ2013,6377,72.42,69.99,65,0,437183,2014/6/5,72.42,68.56
5474,湖北,37699,23.98,23.98,23.98,0,902551,2014/6/5,23.98,23.98
5475,北京,200,53.8,53.8,53.8,0,10760,2014/6/4,53.8,53.8
5476,上海,3000,28,28,28,0,84000,2014/6/4,28,28
5477,广东,0,63.5,61.18,61.18,0,0,2014/6/4,63.5,63.5
5478,天津,300,29.21,29.21,29.21,0,9002,2014/6/4,29.21,29.21
5479,SZ2013,1802,70,71,68,0,123240,2014/6/4,70,68.39
5480,湖北,40311,24.5,23.9,23.9,0,966504,2014/6/4,24.5,23.9
5481,北京,2753,53.47,53.47,53.47,0,147210,2014/6/3,53.47,53.47
5482,上海,1000,38.5,38.5,38.5,0,38500,2014/6/3,38.5,38.5
5483,广东,6,63.5,61.18,61.18,0,381,2014/6/3,63.5,63.5
5484,天津,860,28.07,28.07,28.07,0,25124,2014/6/3,28.07,28.07
5485,SZ2013,1200,71,68.17,68.18,0,83790,2014/6/3,71,69.83
5486,湖北,38890,24,23.91,23.91,0,930709,2014/6/3,24,23.91
5487,北京,0,53,53,53,0,0,2014/6/2,53,53
5488,上海,0,38.51,38.5,38.5,0,0,2014/6/2,38.6,38.51
5489,广东,0,61.18,65.18,65.18,0,0,2014/6/2,61.18,61.18
5490,天津,0,28.01,28.01,28.01,0,0,2014/6/2,28.01,28.01
5491,SZ2013,0,74.99,72,74.99,0,0,2014/6/2,74.99,74.99
5492,湖北,0,24.01,24,24,0,0,2014/6/2,24.01,24
5493,北京,0,53,53,53,0,0,2014/6/1,53,53
5494,上海,0,38.51,38.5,38.5,0,0,2014/6/1,38.6,38.51
5495,广东,0,61.18,65.18,65.18,0,0,2014/6/1,61.18,61.18
5496,天津,0,28.01,28.01,28.01,0,0,2014/6/1,28.01,28.01
5497,SZ2013,0,74.99,72,74.99,0,0,2014/6/1,74.99,74.99
5498,湖北,0,24.01,24,24,0,0,2014/6/1,24.01,24
5499,北京,0,53,53,53,0,0,2014/5/31,53,53
5500,上海,0,38.51,38.5,38.5,0,0,2014/5/31,38.6,38.51
5501,广东,0,61.18,65.18,65.18,0,0,2014/5/31,61.18,61.18
5502,天津,0,28.01,28.01,28.01,0,0,2014/5/31,28.01,28.01
5503,SZ2013,0,74.99,72,74.99,0,0,2014/5/31,74.99,74.99
5504,湖北,0,24.01,24,24,0,0,2014/5/31,24.01,24
5505,北京,3148,53,53,53,0,166844,2014/5/30,53,53
5506,上海,7067,38.5,38.5,38.5,0,272180,2014/5/30,38.6,38.51
5507,广东,5,61.18,65.18,65.18,0,305.9,2014/5/30,61.18,61.18
5508,天津,900,28.01,28.01,28.01,0,25266,2014/5/30,28.01,28.01
5509,SZ2013,4283,74.99,72,68,0,298195,2014/5/30,74.99,69.62
5510,湖北,42430,24.01,24,24,0,1014490,2014/5/30,24.01,24
5511,北京,3206,53.1,53.1,53.1,0,170250,2014/5/29,53.1,53.1
5512,上海,8000,38.5,38.5,38.5,0,308000,2014/5/29,38.5,38.5
5513,广东,5,65.18,63.02,63.02,0,325.9,2014/5/29,65.18,65.18
5514,天津,880,28.69,28.69,28.69,0,24644,2014/5/29,28.69,28.69
5515,SZ2013,12091,74,74.49,70.01,0,874998,2014/5/29,74,72.37
5516,湖北,49285,24.23,23.83,23.83,0,1168710,2014/5/29,24.23,23.83
5517,北京,9405,53.26,53.26,53.26,0,500948,2014/5/28,53.26,53.26
5518,上海,5000,38.9,38.8,38.8,0,194400,2014/5/28,39,38.88
5519,广东,7,63.02,70.02,70.02,0,441.14,2014/5/28,63.02,63.02
5520,天津,800,28.48,28.48,28.48,0,22954,2014/5/28,28.48,28.48
5521,SZ2013,5000,74.49,74.99,73,0,366996,2014/5/28,74.49,73.4
5522,湖北,39347,24,23.75,23.75,0,939924,2014/5/28,24,23.75
5523,北京,2000,52,52,52,0,104000,2014/5/27,52,52
5524,上海,0,38.1,38,38,0,0,2014/5/27,38,38.08
5525,广东,0,74.7,74.7,74.7,0,0,2014/5/27,74.7,74.7
5526,天津,1020,30.39,30.39,30.39,0,29054,2014/5/27,30.39,30.39
5527,SZ2013,5707,80,73,67.5,0,420052,2014/5/27,80,73.6
5528,湖北,42235,24.1,23.85,23.85,0,1008860,2014/5/27,24.1,23.85
5529,北京,31381,52.99,52.99,52.99,0,1662980,2014/5/26,52.99,52.99
5530,上海,42000,38.1,38,38,0,1599500,2014/5/26,38,38.08
5531,广东,0,74.7,74.7,74.7,0,0,2014/5/26,74.7,74.7
5532,天津,680,31,31,31,0,20663,2014/5/26,31,31
5533,SZ2013,9354,76,74.31,70,0,690116,2014/5/26,76,73.78
5534,湖北,53045,24.3,24.3,24.3,0,1267470,2014/5/26,24.3,24.3
5535,北京,0,53.5,53.5,53.5,0,0,2014/5/25,53.5,53.5
5536,上海,0,39.5,38.5,38.5,0,0,2014/5/25,39.5,38.54
5537,广东,0,73,74.7,74.7,0,0,2014/5/25,73,73
5538,天津,0,32.27,32.27,32.27,0,0,2014/5/25,32.27,32.27
5539,SZ2013,0,76,75,71,0,0,2014/5/25,76,73.24
5540,湖北,43977,24,24,24,0,1051270,2014/5/25,24,24
5541,北京,0,53.5,53.5,53.5,0,0,2014/5/24,53.5,53.5
5542,上海,0,39.5,38.5,38.5,0,0,2014/5/24,39.5,38.54
5543,广东,0,73,74.7,74.7,0,0,2014/5/24,73,73
5544,天津,0,32.27,32.27,32.27,0,0,2014/5/24,32.27,32.27
5545,SZ2013,0,76,75,71,0,0,2014/5/24,76,73.24
5546,湖北,0,24,24,24,0,0,2014/5/24,24,24
5547,北京,4700,53.5,53.5,53.5,0,251430,2014/5/23,53.5,53.5
5548,上海,11000,39.5,38.5,38.5,0,424000,2014/5/23,39.5,38.54
5549,广东,0,73,74.7,74.7,0,0,2014/5/23,73,73
5550,天津,820,32.27,32.27,32.27,0,25418,2014/5/23,32.27,32.27
5551,SZ2013,10057,76,75,71,0,736559,2014/5/23,76,73.24
5552,湖北,43977,24,24,24,0,1051270,2014/5/23,24,24
5553,北京,1000,53.5,53.5,53.5,0,53500,2014/5/22,53.5,53.5
5554,上海,22661,35,38.5,38.5,0,865118,2014/5/22,38.9,38.17
5555,广东,5,73,74.7,74.7,0,365,2014/5/22,73,73
5556,天津,400,32.07,32.07,32.07,0,12906,2014/5/22,32.07,32.07
5557,SZ2013,11867,77,73,66,0,813681,2014/5/22,77,68.57
5558,湖北,39071,24.65,24,24,0,949944,2014/5/22,24.65,24
5559,北京,2300,53.36,53.36,53.36,0,122730,2014/5/21,53.36,53.36
5560,上海,0,39.5,39.5,39.5,0,0,2014/5/21,39.5,39.5
5561,广东,5,74.7,77,77,0,373.5,2014/5/21,74.7,74.7
5562,天津,640,32.64,32.64,32.64,0,20523,2014/5/21,32.64,32.64
5563,SZ2013,1060,76,72.01,66,0,70910,2014/5/21,76,66.9
5564,湖北,49062,24.24,24.24,24.24,0,1168390,2014/5/21,24.24,24.24
5565,北京,568,53.36,53.36,53.36,0,30308,2014/5/20,53.36,53.36
5566,上海,3000,39.5,39.5,39.5,0,118500,2014/5/20,39.5,39.5
5567,广东,4,77,74.6,74.6,0,308,2014/5/20,77,77
5568,天津,780,33.81,33.81,33.81,0,25458,2014/5/20,33.81,33.81
5569,SZ2013,10265,75,75.95,69,0,733270,2014/5/20,75,71.43
5570,湖北,36258,24.21,24.21,24.21,0,871286,2014/5/20,24.21,24.21
5571,北京,4345,53.34,53.34,53.34,0,231773,2014/5/19,53.34,53.34
5572,上海,5000,39.4,39.3,39.3,0,196900,2014/5/19,39.5,39.38
5573,广东,5,74.6,71.2,71.2,0,373,2014/5/19,74.6,74.6
5574,天津,1020,34.98,34.98,34.98,0,34490,2014/5/19,34.98,34.98
5575,SZ2013,1501,77,75,73,0,112976,2014/5/19,77,75.27
5576,湖北,45736,36,24.3,24.3,0,1095170,2014/5/19,36,24.3
5577,北京,0,52.79,52.79,52.79,0,0,2014/5/18,52.79,52.79
5578,上海,0,39.2,39.2,39.2,0,0,2014/5/18,39.2,39.2
5579,广东,0,71.2,69.5,69.5,0,0,2014/5/18,71.2,71.2
5580,天津,0,34.73,34.73,34.73,0,0,2014/5/18,34.73,34.73
5581,SZ2013,0,78.89,74,71,0,0,2014/5/18,78.89,77.89
5582,湖北,0,25,25,25,0,0,2014/5/18,25,25
5583,北京,0,52.79,52.79,52.79,0,0,2014/5/17,52.79,52.79
5584,上海,0,39.2,39.2,39.2,0,0,2014/5/17,39.2,39.2
5585,广东,0,71.2,69.5,69.5,0,0,2014/5/17,71.2,71.2
5586,天津,0,34.73,34.73,34.73,0,0,2014/5/17,34.73,34.73
5587,SZ2013,0,78.89,74,71,0,0,2014/5/17,78.89,77.89
5588,湖北,0,25,25,25,0,0,2014/5/17,25,25
5589,北京,1400,52.79,52.79,52.79,0,73900,2014/5/16,52.79,52.79
5590,上海,3000,39.2,39.2,39.2,0,117600,2014/5/16,39.2,39.2
5591,广东,7,71.2,69.5,69.5,0,498.4,2014/5/16,71.2,71.2
5592,天津,1340,34.73,34.73,34.73,0,46876,2014/5/16,34.73,34.73
5593,SZ2013,2511,78.89,74,71,0,195594,2014/5/16,78.89,77.89
5594,湖北,41991,25,25,25,0,1006100,2014/5/16,25,25
5595,北京,1900,53.5,53.5,53.5,0,101650,2014/5/15,53.5,53.5
5596,上海,0,39.8,39.8,39.8,0,0,2014/5/15,39.8,39.75
5597,广东,8,69.5,67.8,67.8,0,556,2014/5/15,69.5,69.5
5598,天津,1720,31.77,31.77,31.77,0,59736,2014/5/15,31.77,31.77
5599,SZ2013,700,75,75,74,0,52266,2014/5/15,75,74.67
5600,湖北,46567,24.3,23.76,23.76,0,1118140,2014/5/15,24.3,23.76
5601,北京,900,52.6,52.6,52.6,0,47340,2014/5/14,52.6,52.6
5602,上海,42010,39.8,39.8,39.8,0,1669990,2014/5/14,39.8,39.75
5603,广东,14,67.8,65.12,65.12,0,949.2,2014/5/14,67.8,67.8
5604,天津,680,33.01,33.01,33.01,0,21605,2014/5/14,33.01,33.01
5605,SZ2013,15392,75,75,72,0,1132000,2014/5/14,75,73.54
5606,湖北,75370,23.9,23.53,23.53,0,1787700,2014/5/14,23.9,23.53
5607,北京,900,53.5,53.5,53.5,0,48150,2014/5/13,53.5,53.5
5608,上海,5000,38.9,38.9,38.9,0,194300,2014/5/13,38.9,38.86
5609,广东,12,65.12,62.1,62.1,0,781.44,2014/5/13,65.12,65.12
5610,天津,380,33.03,33.03,33.03,0,12545,2014/5/13,33.03,33.03
5611,SZ2013,3890,77.94,77.97,75,0,300835,2014/5/13,77.94,77.34
5612,湖北,70038,24.17,23.51,23.51,0,1652710,2014/5/13,24.17,23.51
5613,北京,2400,53.5,53.5,53.5,0,128400,2014/5/12,53.5,53.5
5614,上海,2000,38.9,39,39,0,77800,2014/5/12,39,38.9
5615,广东,0,66.8,68.2,68.2,0,0,2014/5/12,66.8,66.8
5616,天津,1040,34.98,34.98,34.98,0,34348,2014/5/12,34.98,34.98
5617,SZ2013,3047,85.77,77.97,73.51,0,236363,2014/5/12,85.77,77.57
5618,湖北,35890,23.71,23.71,23.71,0,847552,2014/5/12,23.71,23.71
5619,北京,0,53.17,53.17,53.17,0,0,2014/5/11,53.17,53.17
5620,上海,0,39,39,39,0,0,2014/5/11,39,39
5621,广东,0,66.8,68.2,68.2,0,0,2014/5/11,66.8,66.8
5622,天津,0,37.1,37.1,37.1,0,0,2014/5/11,37.1,37.1
5623,SZ2013,0,78,73,68.43,0,0,2014/5/11,78,71.56
5624,湖北,0,23.76,23.73,23.73,0,0,2014/5/11,23.76,23.73
5625,北京,0,53.17,53.17,53.17,0,0,2014/5/10,53.17,53.17
5626,上海,0,39,39,39,0,0,2014/5/10,39,39
5627,广东,0,66.8,68.2,68.2,0,0,2014/5/10,66.8,66.8
5628,天津,0,37.1,37.1,37.1,0,0,2014/5/10,37.1,37.1
5629,SZ2013,0,78,73,68.43,0,0,2014/5/10,78,71.56
5630,湖北,0,23.76,23.73,23.73,0,0,2014/5/10,23.76,23.73
5631,北京,1800,53.17,53.17,53.17,0,95700,2014/5/9,53.17,53.17
5632,上海,2000,39,39,39,0,78000,2014/5/9,39,39
5633,广东,12,65.12,62.1,62.1,0,781.44,2014/5/9,65.12,65.12
5634,天津,1120,37.1,37.1,37.1,0,39176,2014/5/9,37.1,37.1
5635,SZ2013,5313,78,73,68.43,0,380175,2014/5/9,78,71.56
5636,湖北,38590,23.76,23.73,23.73,0,915799,2014/5/9,23.76,23.73
5637,北京,2400,53.03,53.03,53.03,0,127280,2014/5/8,53.03,53.03
5638,上海,20,39,39,39,0,780,2014/5/8,39,39
5639,广东,0,66.8,68.2,68.2,0,0,2014/5/8,66.8,66.8
5640,天津,720,38.65,38.65,38.65,0,26709,2014/5/8,38.65,38.65
5641,SZ2013,5680,80.3,73,67.61,0,421688,2014/5/8,80.3,74.24
5642,湖北,45483,24,23.85,23.85,0,1079320,2014/5/8,24,23.85
5643,北京,4300,52.56,52.56,52.56,0,226000,2014/5/7,52.56,52.56
5644,上海,0,38.8,38.8,38.8,0,0,2014/5/7,38.8,38.8
5645,广东,0,66.8,68.2,68.2,0,0,2014/5/7,66.8,66.8
5646,天津,40,35.13,35.13,35.13,0,1546,2014/5/7,35.13,35.13
5647,SZ2013,2326,78,74,67.01,0,166169,2014/5/7,78,71.44
5648,湖北,43426,23.96,23.96,23.96,0,1032290,2014/5/7,23.96,23.96
5649,北京,1220,52.83,52.83,52.83,0,64450,2014/5/6,52.83,52.83
5650,上海,7000,38.8,38.8,38.8,0,271600,2014/5/6,38.8,38.8
5651,广东,0,66.8,68.2,68.2,0,0,2014/5/6,66.8,66.8
5652,天津,0,36.15,36.15,36.15,0,0,2014/5/6,36.15,36.15
5653,SZ2013,353,77,70.4,70,0,24725,2014/5/6,77,70.04
5654,湖北,42494,24.1,23.99,23.99,0,1012620,2014/5/6,24.1,23.99
5655,北京,1700,53.32,53.32,53.32,0,90640,2014/5/5,53.32,53.32
5656,上海,0,39.1,39.5,39.5,0,0,2014/5/5,39.5,39.06
5657,广东,18,66.8,68.2,68.2,0,1202.4,2014/5/5,66.8,66.8
5658,天津,620,36.15,36.15,36.15,0,21778,2014/5/5,36.15,36.15
5659,SZ2013,4893,70.4,64,59,0,326636,2014/5/5,70.4,66.76
5660,湖北,50770,24.36,24,24,0,1228300,2014/5/5,24.36,24
5661,北京,0,53.15,53.15,53.15,0,0,2014/5/4,53.15,53.15
5662,上海,0,39.1,39.5,39.5,0,0,2014/5/4,39.5,39.06
5663,广东,15,68.2,70.88,70.88,0,1023,2014/5/4,68.2,68.2
5664,天津,0,37,37,37,0,0,2014/5/4,37,37
5665,SZ2013,0,77.18,70.43,63.39,0,0,2014/5/4,77.18,68.93
5666,湖北,0,24.45,24.45,24.45,0,0,2014/5/4,24.45,24.45
5667,北京,0,53.15,53.15,53.15,0,0,2014/5/3,53.15,53.15
5668,上海,0,39.1,39.5,39.5,0,0,2014/5/3,39.5,39.06
5669,广东,0,70.88,71.6,71.6,0,0,2014/5/3,70.88,70.88
5670,天津,0,37,37,37,0,0,2014/5/3,37,37
5671,SZ2013,0,77.18,70.43,63.39,0,0,2014/5/3,77.18,68.93
5672,湖北,0,24.45,24.45,24.45,0,0,2014/5/3,24.45,24.45
5673,北京,0,53.15,53.15,53.15,0,0,2014/5/2,53.15,53.15
5674,上海,0,39.1,39.5,39.5,0,0,2014/5/2,39.5,39.06
5675,广东,0,70.88,71.6,71.6,0,0,2014/5/2,70.88,70.88
5676,天津,0,37,37,37,0,0,2014/5/2,37,37
5677,SZ2013,0,77.18,70.43,63.39,0,0,2014/5/2,77.18,68.93
5678,湖北,0,24.45,24.45,24.45,0,0,2014/5/2,24.45,24.45
5679,北京,0,53.15,53.15,53.15,0,0,2014/5/1,53.15,53.15
5680,上海,0,39.1,39.5,39.5,0,0,2014/5/1,39.5,39.06
5681,广东,0,70.88,71.6,71.6,0,0,2014/5/1,70.88,70.88
5682,天津,0,37,37,37,0,0,2014/5/1,37,37
5683,SZ2013,0,77.18,70.43,63.39,0,0,2014/5/1,77.18,68.93
5684,湖北,0,24.45,24.45,24.45,0,0,2014/5/1,24.45,24.45
5685,北京,1200,53.15,53.15,53.15,0,63780,2014/4/30,53.15,53.15
5686,上海,6000,39.1,39.5,39.5,0,234400,2014/4/30,39.5,39.06
5687,广东,10,70.88,71.6,71.6,0,708.8,2014/4/30,70.88,70.88
5688,天津,680,37,37,37,0,24579,2014/4/30,37,37
5689,SZ2013,1165,77.18,70.43,63.39,0,80307.2,2014/4/30,77.18,68.93
5690,湖北,2034940,24.45,24.45,24.45,0,83552,2014/4/30,24.45,24.45
5691,北京,2200,53.48,53.48,53.48,0,117650,2014/4/29,53.48,53.48
5692,上海,6100,39.6,39.5,39.5,0,241700,2014/4/29,39.8,39.62
5693,广东,0,71.6,67,67,0,0,2014/4/29,71.6,71.6
5694,天津,300,37.06,37.06,37.06,0,11100,2014/4/29,37.06,37.06
5695,SZ2013,3426,82.1,75.62,68.11,0,245623,2014/4/29,82.1,71.69
5696,湖北,62994,24.5,23.99,23.99,0,1527790,2014/4/29,24.5,23.99
5697,北京,700,53,53,53,0,37100,2014/4/28,53,53
5698,上海,3000,39.4,39.4,39.4,0,118200,2014/4/28,39.4,39.4
5699,广东,0,71.6,67,67,0,0,2014/4/28,71.6,71.6
5700,天津,940,35.95,35.95,35.95,0,34839,2014/4/28,35.95,35.95
5701,SZ2013,3639,90,84,75.6,0,283035,2014/4/28,90,77.78
5702,湖北,57357,25,25,25,0,1404900,2014/4/28,25,25
5703,北京,0,53.64,53.64,53.64,0,0,2014/4/27,53.64,53.64
5704,上海,0,39.5,39.5,39.5,0,0,2014/4/27,39.5,39.45
5705,广东,0,71.6,67,67,0,0,2014/4/27,71.6,71.6
5706,天津,0,37.17,37.17,37.17,0,0,2014/4/27,37.17,37.17
5707,SZ2013,0,93.5,85,76.5,0,0,2014/4/27,93.5,82.48
5708,湖北,0,24.5,24.3,24.3,0,0,2014/4/27,24.5,24.3
5709,北京,0,53.64,53.64,53.64,0,0,2014/4/26,53.64,53.64
5710,上海,0,39.5,39.5,39.5,0,0,2014/4/26,39.5,39.45
5711,广东,0,71.6,67,67,0,0,2014/4/26,71.6,71.6
5712,天津,0,37.17,37.17,37.17,0,0,2014/4/26,37.17,37.17
5713,SZ2013,0,93.5,85,76.5,0,0,2014/4/26,93.5,82.48
5714,湖北,0,24.5,24.3,24.3,0,0,2014/4/26,24.5,24.3
5715,北京,1100,53.64,53.64,53.64,0,59000,2014/4/25,53.64,53.64
5716,上海,3100,39.5,39.5,39.5,0,122300,2014/4/25,39.5,39.45
5717,广东,4,71.6,67,67,0,286.4,2014/4/25,71.6,71.6
5718,天津,420,37.17,37.17,37.17,0,15100,2014/4/25,37.17,37.17
5719,SZ2013,5912,93.5,85,76.5,0,487594,2014/4/25,93.5,82.48
5720,湖北,55345,24.5,24.3,24.3,0,1344410,2014/4/25,24.5,24.3
5721,北京,600,54,54,54,0,32400,2014/4/24,54,54
5722,上海,6200,39.5,39.5,39.5,0,243800,2014/4/24,39.5,39.5
5723,广东,5,67,61,61,0,335,2014/4/24,67,67
5724,天津,400,37.5,37.5,37.5,0,14868,2014/4/24,37.5,37.5
5725,SZ2013,2300,85,83.64,83.8,0,194859,2014/4/24,85,84.72
5726,湖北,49084,24.55,24,24,0,1183300,2014/4/24,24.55,24
5727,北京,600,53.5,53.5,53.5,0,32100,2014/4/23,53.5,53.5
5728,上海,2200,39.5,39.5,39.5,0,86900,2014/4/23,39.5,39.5
5729,广东,6,61,65.8,65.8,0,366,2014/4/23,61,61
5730,天津,780,36.45,36.45,36.45,0,29250,2014/4/23,36.45,36.45
5731,SZ2013,1322,84,83.9,83.5,0,110743,2014/4/23,84,83.77
5732,湖北,65882,24.6,24.6,24.6,0,1609730,2014/4/23,24.6,24.6
5733,北京,600,54,54,54,0,32400,2014/4/22,54,54
5734,上海,2000,39,39,39,0,78000,2014/4/22,39,39
5735,广东,5,65.8,62,62,0,329,2014/4/22,65.8,65.8
5736,天津,240,37.5,37.5,37.5,0,8749,2014/4/22,37.5,37.5
5737,SZ2013,1750,84,84,83.9,0,146975,2014/4/22,84,83.99
5738,湖北,116412,24.85,24.6,24.6,0,2882400,2014/4/22,24.85,24.6
5739,北京,400,53,53,53,0,21200,2014/4/21,53,53
5740,上海,6500,38,38,38,0,247000,2014/4/21,38,38
5741,广东,4,62,63.8,63.8,0,248,2014/4/21,62,62
5742,天津,240,38.25,38.25,38.25,0,9001,2014/4/21,38.25,38.25
5743,SZ2013,2391,85,83,83.5,0,201958,2014/4/21,85,84.47
5744,湖北,99891,25.4,25.08,25.08,0,2481980,2014/4/21,25.4,25.08
5745,北京,0,52,52,52,0,0,2014/4/20,52,52
5746,上海,0,36,36,36,0,0,2014/4/20,36,36
5747,广东,0,63.8,63.3,63.3,0,0,2014/4/20,63.8,63.8
5748,天津,0,39.95,39.95,39.95,0,0,2014/4/20,39.95,39.95
5749,SZ2013,0,84.1,83,83,0,0,2014/4/20,84.1,83.33
5750,湖北,0,25.2,25.2,25.2,0,0,2014/4/20,25.2,25.2
5751,北京,0,52,52,52,0,0,2014/4/19,52,52
5752,上海,0,36,36,36,0,0,2014/4/19,36,36
5753,广东,0,63.8,63.3,63.3,0,0,2014/4/19,63.8,63.8
5754,天津,0,39.95,39.95,39.95,0,0,2014/4/19,39.95,39.95
5755,SZ2013,0,84.1,83,83,0,0,2014/4/19,84.1,83.33
5756,湖北,0,25.2,25.2,25.2,0,0,2014/4/19,25.2,25.2
5757,北京,4000,52,52,52,0,208000,2014/4/18,52,52
5758,上海,200,36,36,36,0,7200,2014/4/18,36,36
5759,广东,5,63.8,63.3,63.3,0,319,2014/4/18,63.8,63.8
5760,天津,200,39.95,39.95,39.95,0,7650,2014/4/18,39.95,39.95
5761,SZ2013,1500,84.1,83,83,0,125000,2014/4/18,84.1,83.33
5762,湖北,77544,25.2,25.2,25.2,0,1944260,2014/4/18,25.2,25.2
5763,北京,800,55.38,55.38,55.38,0,44300,2014/4/17,55.38,55.38
5764,上海,0,39.8,40.2,40.2,0,0,2014/4/17,40.2,39.8
5765,广东,0,63.3,63.3,63.3,0,0,2014/4/17,63.3,63.3
5766,天津,560,40.29,40.29,40.29,0,22372,2014/4/17,40.29,40.29
5767,SZ2013,2352,84.6,84,83,0,196534,2014/4/17,84.6,83.56
5768,湖北,99390,25.7,25.5,25.5,0,2457820,2014/4/17,25.7,25.5
5769,北京,900,53.51,53.51,53.51,0,48160,2014/4/16,53.51,53.51
5770,上海,0,39.8,40.2,40.2,0,0,2014/4/16,40.2,39.8
5771,广东,6,63.3,63.3,63.3,0,360,2014/4/16,63.3,63.3
5772,天津,180,36.63,36.63,36.63,0,7252,2014/4/16,36.63,36.63
5773,SZ2013,233,84,84.8,84,0,19572,2014/4/16,84,84
5774,湖北,76053,25.7,25.2,25.2,0,1912900,2014/4/16,25.7,25.2
5775,北京,100,57,57,57,0,5700,2014/4/15,57,57
5776,上海,12000,40.1,40.2,40.2,0,480600,2014/4/15,40.2,40.05
5777,广东,5,63.3,61.8,61.8,0,316.5,2014/4/15,63.3,63.3
5778,天津,40,33.3,33.3,33.3,0,1465,2014/4/15,33.3,33.3
5779,SZ2013,1053,85,83.28,82,0,88581.6,2014/4/15,85,84.12
5780,湖北,63175,26.1,25.3,25.3,0,1600130,2014/4/15,26.1,25.3
5781,北京,1000,57.29,57.29,57.29,0,57290,2014/4/14,57.29,57.29
5782,上海,2000,39.2,39.2,39.2,0,78400,2014/4/14,39.2,39.2
5783,广东,4,61.8,60,60,0,247.2,2014/4/14,61.8,61.8
5784,天津,0,33,33,33,0,0,2014/4/14,33,33
5785,SZ2013,1537,85.5,82.5,82.5,0,127432,2014/4/14,85.5,82.91
5786,湖北,58370,24.51,24.5,24.5,0,1427740,2014/4/14,24.51,24.5
5787,北京,0,57.26,57.26,57.26,0,0,2014/4/13,57.26,57.26
5788,上海,0,39,39,39,0,0,2014/4/13,39,38.95
5789,广东,0,60,60.8,60.8,0,0,2014/4/13,60,60
5790,天津,0,33,33,33,0,0,2014/4/13,33,33
5791,SZ2013,0,82.5,82,82,0,0,2014/4/13,82.5,82.19
5792,湖北,0,24.89,24,24,0,0,2014/4/13,24.89,24
5793,北京,0,57.26,57.26,57.26,0,0,2014/4/12,57.26,57.26
5794,上海,0,39,39,39,0,0,2014/4/12,39,38.95
5795,广东,0,60,60.8,60.8,0,0,2014/4/12,60,60
5796,天津,0,33,33,33,0,0,2014/4/12,33,33
5797,SZ2013,0,82.5,82,82,0,0,2014/4/12,82.5,82.19
5798,湖北,0,24.89,24,24,0,0,2014/4/12,24.89,24
5799,北京,900,57.26,57.26,57.26,0,51530,2014/4/11,57.26,57.26
5800,上海,0,39,39,39,0,0,2014/4/11,39,38.95
5801,广东,6,60,60.8,60.8,0,360,2014/4/11,60,60
5802,天津,220,33,33,33,0,7326,2014/4/11,33,33
5803,SZ2013,1650,82.5,82,82,0,135620,2014/4/11,82.5,82.19
5804,湖北,113059,24.89,24,24,0,2803660,2014/4/11,24.89,24
5805,北京,1100,57,57,57,0,62700,2014/4/10,57,57
5806,上海,3600,39,39,39,0,140240,2014/4/10,39,38.95
5807,广东,0,60.8,62,62,0,0,2014/4/10,60.8,60.8
5808,天津,280,30,30,30,0,9240,2014/4/10,30,30
5809,SZ2013,1201,83,82,82,0,98733,2014/4/10,83,82.21
5810,湖北,64950,26,24.5,24.5,0,1606700,2014/4/10,26,24.5
