date,hour,max_load,weekday,holiday
2015-05-12 06,6,13072,2,0
2015-05-12 07,7,14766,2,0
2015-05-12 08,8,16550,2,0
2015-05-12 09,9,17255,2,0
2015-05-12 10,10,17521,2,0
2015-05-12 11,11,16785,2,0
2015-05-12 12,12,16563,2,0
2015-05-12 13,13,16742,2,0
2015-05-12 14,14,16732,2,0
2015-05-12 15,15,16767,2,0
2015-05-12 16,16,16911,2,0
2015-05-12 17,17,16420,2,0
2015-05-12 18,18,16469,2,0
2015-05-12 19,19,16614,2,0
2015-05-12 20,20,16297,2,0
2015-05-12 21,21,15810,2,0
2015-05-12 22,22,15042,2,0
2015-05-12 23,23,13837,2,0
2015-05-13 00,0,12974,3,0
2015-05-13 01,1,12339,3,0
2015-05-13 02,2,11964,3,0
2015-05-13 03,3,11888,3,0
2015-05-13 04,4,12127,3,0
2015-05-13 05,5,12544,3,0
2015-05-13 06,6,13355,3,0
2015-05-13 07,7,14892,3,0
2015-05-13 08,8,16713,3,0
2015-05-13 09,9,17374,3,0
2015-05-13 10,10,17696,3,0
2015-05-13 11,11,17303,3,0
2015-05-13 12,12,16926,3,0
2015-05-13 13,13,17140,3,0
2015-05-13 14,14,17142,3,0
2015-05-13 15,15,17199,3,0
2015-05-13 16,16,17261,3,0
2015-05-13 17,17,16863,3,0
2015-05-13 18,18,16774,3,0
2015-05-13 19,19,16868,3,0
2015-05-13 20,20,16671,3,0
2015-05-13 21,21,16118,3,0
2015-05-13 22,22,15308,3,0
2015-05-13 23,23,14102,3,0
2015-05-14 00,0,13165,4,0
2015-05-14 01,1,12531,4,0
2015-05-14 02,2,12232,4,0
2015-05-14 03,3,12049,4,0
2015-05-14 04,4,12289,4,0
2015-05-14 05,5,12701,4,0
2015-05-14 06,6,13373,4,0
2015-05-14 07,7,15266,4,0
2015-05-14 08,8,16957,4,0
2015-05-14 09,9,17716,4,0
2015-05-14 10,10,17850,4,0
2015-05-14 11,11,17485,4,0
2015-05-14 12,12,16993,4,0
2015-05-14 13,13,17141,4,0
2015-05-14 14,14,17142,4,0
2015-05-14 15,15,17197,4,0
2015-05-14 16,16,17268,4,0
2015-05-14 17,17,16934,4,0
2015-05-14 18,18,17157,4,0
2015-05-14 19,19,17161,4,0
2015-05-14 20,20,16921,4,0
2015-05-14 21,21,16390,4,0
2015-05-14 22,22,15499,4,0
2015-05-14 23,23,14221,4,0
2015-05-15 00,0,13291,5,0
2015-05-15 01,1,12566,5,0
2015-05-15 02,2,12244,5,0
2015-05-15 03,3,12051,5,0
2015-05-15 04,4,12376,5,0
2015-05-15 05,5,12666,5,0
2015-05-15 06,6,13375,5,0
2015-05-15 07,7,15296,5,0
2015-05-15 08,8,16954,5,0
2015-05-15 09,9,17715,5,0
2015-05-15 10,10,17852,5,0
2015-05-15 11,11,17482,5,0
2015-05-15 12,12,16993,5,0
2015-05-15 13,13,17141,5,0
2015-05-15 14,14,17140,5,0
2015-05-15 15,15,17199,5,0
2015-05-15 16,16,17271,5,0
2015-05-15 17,17,16933,5,0
2015-05-15 18,18,16978,5,0
2015-05-15 19,19,16967,5,0
2015-05-15 20,20,16420,5,0
2015-05-15 21,21,15913,5,0
2015-05-15 22,22,15110,5,0
2015-05-15 23,23,14059,5,0
2015-05-16 00,0,12984,6,1
2015-05-16 01,1,12455,6,1
2015-05-16 02,2,11982,6,1
2015-05-16 03,3,11728,6,1
2015-05-16 04,4,11878,6,1
2015-05-16 05,5,12213,6,1
2015-05-16 06,6,12594,6,1
2015-05-16 07,7,13939,6,1
2015-05-16 08,8,15214,6,1
2015-05-16 09,9,15982,6,1
2015-05-16 10,10,16081,6,1
2015-05-16 11,11,15802,6,1
2015-05-16 12,12,15469,6,1
2015-05-16 13,13,15548,6,1
2015-05-16 14,14,15571,6,1
2015-05-16 15,15,15620,6,1
2015-05-16 16,16,15630,6,1
2015-05-16 17,17,15446,6,1
2015-05-16 18,18,15441,6,1
2015-05-16 19,19,15473,6,1
2015-05-16 20,20,15415,6,1
2015-05-16 21,21,15124,6,1
2015-05-16 22,22,14539,6,1
2015-05-16 23,23,13553,6,1
2015-05-17 00,0,12473,7,1
2015-05-17 01,1,11962,7,1
2015-05-17 02,2,11578,7,1
2015-05-17 03,3,11186,7,1
2015-05-17 04,4,11372,7,1
2015-05-17 05,5,11694,7,1
2015-05-17 06,6,12148,7,1
2015-05-17 07,7,12990,7,1
2015-05-17 08,8,14019,7,1
2015-05-17 09,9,14694,7,1
2015-05-17 10,10,14791,7,1
2015-05-17 11,11,14658,7,1
2015-05-17 12,12,14241,7,1
2015-05-17 13,13,14266,7,1
2015-05-17 14,14,14235,7,1
2015-05-17 15,15,14562,7,1
2015-05-17 16,16,14583,7,1
2015-05-17 17,17,14672,7,1
2015-05-17 18,18,15063,7,1
2015-05-17 19,19,15220,7,1
2015-05-17 20,20,15112,7,1
2015-05-17 21,21,14761,7,1
2015-05-17 22,22,14178,7,1
2015-05-17 23,23,13100,7,1
2015-05-18 00,0,12191,1,0
2015-05-18 01,1,11469,1,0
2015-05-18 02,2,11106,1,0
2015-05-18 03,3,10975,1,0
2015-05-18 04,4,11140,1,0
2015-05-18 05,5,11972,1,0
2015-05-18 06,6,13444,1,0
2015-05-18 07,7,15494,1,0
2015-05-18 08,8,17163,1,0
2015-05-18 09,9,18189,1,0
2015-05-18 10,10,18234,1,0
2015-05-18 11,11,17888,1,0
2015-05-18 12,12,17504,1,0
2015-05-18 13,13,17753,1,0
2015-05-18 14,14,17943,1,0
2015-05-18 15,15,17725,1,0
2015-05-18 16,16,17763,1,0
2015-05-18 17,17,17410,1,0
2015-05-18 18,18,17237,1,0
2015-05-18 19,19,17229,1,0
2015-05-18 20,20,16558,1,0
2015-05-18 21,21,16040,1,0
2015-05-18 22,22,15225,1,0
2015-05-18 23,23,13990,1,0
2015-05-19 00,0,12928,2,0
2015-05-19 01,1,12309,2,0
2015-05-19 02,2,11863,2,0
2015-05-19 03,3,11788,2,0
2015-05-19 04,4,12029,2,0
2015-05-19 05,5,12558,2,0
2015-05-19 06,6,13376,2,0
2015-05-19 07,7,15241,2,0
2015-05-19 08,8,16910,2,0
2015-05-19 09,9,17854,2,0
2015-05-19 10,10,18114,2,0
2015-05-19 11,11,17862,2,0
2015-05-19 12,12,17674,2,0
2015-05-19 13,13,18075,2,0
2015-05-19 14,14,18018,2,0
2015-05-19 15,15,18077,2,0
2015-05-19 16,16,18092,2,0
2015-05-19 17,17,17453,2,0
2015-05-19 18,18,17259,2,0
2015-05-19 19,19,17362,2,0
2015-05-19 20,20,16882,2,0
2015-05-19 21,21,16424,2,0
2015-05-19 22,22,15558,2,0
2015-05-19 23,23,14363,2,0
2015-05-20 00,0,13203,3,0
2015-05-20 01,1,12583,3,0
2015-05-20 02,2,12276,3,0
2015-05-20 03,3,12150,3,0
2015-05-20 04,4,12297,3,0
2015-05-20 05,5,12761,3,0
2015-05-20 06,6,13640,3,0
2015-05-20 07,7,15115,3,0
2015-05-20 08,8,17085,3,0
2015-05-20 09,9,17866,3,0
2015-05-20 10,10,17967,3,0
2015-05-20 11,11,17470,3,0
2015-05-20 12,12,17337,3,0
2015-05-20 13,13,17573,3,0
2015-05-20 14,14,17468,3,0
2015-05-20 15,15,17442,3,0
2015-05-20 16,16,17399,3,0
2015-05-20 17,17,16830,3,0
2015-05-20 18,18,16518,3,0
2015-05-20 19,19,16708,3,0
2015-05-20 20,20,16376,3,0
2015-05-20 21,21,15870,3,0
2015-05-20 22,22,15072,3,0
2015-05-20 23,23,14114,3,0
2015-05-21 00,0,12997,4,0
2015-05-21 01,1,12429,4,0
2015-05-21 02,2,12116,4,0
2015-05-21 03,3,11868,4,0
2015-05-21 04,4,12276,4,0
2015-05-21 05,5,12661,4,0
2015-05-21 06,6,13399,4,0
2015-05-21 07,7,14966,4,0
2015-05-21 08,8,16987,4,0
2015-05-21 09,9,17658,4,0
2015-05-21 10,10,17827,4,0
2015-05-21 11,11,17482,4,0
2015-05-21 12,12,16937,4,0
2015-05-21 13,13,17197,4,0
2015-05-21 14,14,17135,4,0
2015-05-21 15,15,17236,4,0
2015-05-21 16,16,17155,4,0
2015-05-21 17,17,16724,4,0
2015-05-21 18,18,16421,4,0
2015-05-21 19,19,16673,4,0
2015-05-21 20,20,16383,4,0
2015-05-21 21,21,15922,4,0
2015-05-21 22,22,15083,4,0
2015-05-21 23,23,13958,4,0
2015-05-22 00,0,12978,5,0
2015-05-22 01,1,12346,5,0
2015-05-22 02,2,12118,5,0
2015-05-22 03,3,11906,5,0
2015-05-22 04,4,12190,5,0
2015-05-22 05,5,12712,5,0
2015-05-22 06,6,13359,5,0
2015-05-22 07,7,15134,5,0
2015-05-22 08,8,17000,5,0
2015-05-22 09,9,17579,5,0
2015-05-22 10,10,17640,5,0
2015-05-22 11,11,17313,5,0
2015-05-22 12,12,16899,5,0
2015-05-22 13,13,17201,5,0
2015-05-22 14,14,17175,5,0
2015-05-22 15,15,17305,5,0
2015-05-22 16,16,17288,5,0
2015-05-22 17,17,16823,5,0
2015-05-22 18,18,16538,5,0
2015-05-22 19,19,16734,5,0
2015-05-22 20,20,16409,5,0
2015-05-22 21,21,16000,5,0
2015-05-22 22,22,15176,5,0
2015-05-22 23,23,14064,5,0
2015-05-23 00,0,13147,6,1
2015-05-23 01,1,12450,6,1
2015-05-23 02,2,12295,6,1
2015-05-23 03,3,12056,6,1
2015-05-23 04,4,12084,6,1
2015-05-23 05,5,12449,6,1
2015-05-23 06,6,12584,6,1
2015-05-23 07,7,13816,6,1
2015-05-23 08,8,15279,6,1
2015-05-23 09,9,16046,6,1
2015-05-23 10,10,16406,6,1
2015-05-23 11,11,15983,6,1
2015-05-23 12,12,15606,6,1
2015-05-23 13,13,15827,6,1
2015-05-23 14,14,15716,6,1
2015-05-23 15,15,15812,6,1
2015-05-23 16,16,15915,6,1
2015-05-23 17,17,15703,6,1
2015-05-23 18,18,15671,6,1
2015-05-23 19,19,15866,6,1
2015-05-23 20,20,15633,6,1
2015-05-23 21,21,15292,6,1
2015-05-23 22,22,14494,6,1
2015-05-23 23,23,13623,6,1
2015-05-24 00,0,12483,7,1
2015-05-24 01,1,12024,7,1
2015-05-24 02,2,11682,7,1
2015-05-24 03,3,11444,7,1
2015-05-24 04,4,11611,7,1
2015-05-24 05,5,11951,7,1
2015-05-24 06,6,12043,7,1
2015-05-24 07,7,13014,7,1
2015-05-24 08,8,14029,7,1
2015-05-24 09,9,14789,7,1
2015-05-24 10,10,15177,7,1
2015-05-24 11,11,14906,7,1
2015-05-24 12,12,14457,7,1
2015-05-24 13,13,14545,7,1
2015-05-24 14,14,14492,7,1
2015-05-24 15,15,14526,7,1
2015-05-24 16,16,14949,7,1
2015-05-24 17,17,14868,7,1
2015-05-24 18,18,14921,7,1
2015-05-24 19,19,15217,7,1
2015-05-24 20,20,15159,7,1
2015-05-24 21,21,14685,7,1
2015-05-24 22,22,13972,7,1
2015-05-24 23,23,12997,7,1
2015-05-25 00,0,12173,1,0
2015-05-25 01,1,11556,1,0
2015-05-25 02,2,11201,1,0
2015-05-25 03,3,11129,1,0
2015-05-25 04,4,11521,1,0
2015-05-25 05,5,11997,1,0
2015-05-25 06,6,13029,1,0
2015-05-25 07,7,14758,1,0
2015-05-25 08,8,16781,1,0
2015-05-25 09,9,17667,1,0
2015-05-25 10,10,17919,1,0
2015-05-25 11,11,17548,1,0
2015-05-25 12,12,17313,1,0
2015-05-25 13,13,17630,1,0
2015-05-25 14,14,17538,1,0
2015-05-25 15,15,17606,1,0
2015-05-25 16,16,17688,1,0
2015-05-25 17,17,16994,1,0
2015-05-25 18,18,16685,1,0
2015-05-25 19,19,16894,1,0
2015-05-25 20,20,16505,1,0
2015-05-25 21,21,15899,1,0
2015-05-25 22,22,15151,1,0
2015-05-25 23,23,13954,1,0
2015-05-26 00,0,13053,2,0
2015-05-26 01,1,12427,2,0
2015-05-26 02,2,12111,2,0
2015-05-26 03,3,11844,2,0
2015-05-26 04,4,12199,2,0
2015-05-26 05,5,12519,2,0
2015-05-26 06,6,13331,2,0
2015-05-26 07,7,15057,2,0
2015-05-26 08,8,16870,2,0
2015-05-26 09,9,17562,2,0
2015-05-26 10,10,17781,2,0
2015-05-26 11,11,17325,2,0
2015-05-26 12,12,16925,2,0
2015-05-26 13,13,17342,2,0
2015-05-26 14,14,17333,2,0
2015-05-26 15,15,17399,2,0
2015-05-26 16,16,17344,2,0
2015-05-26 17,17,16862,2,0
2015-05-26 18,18,16636,2,0
2015-05-26 19,19,16750,2,0
2015-05-26 20,20,16466,2,0
2015-05-26 21,21,15960,2,0
2015-05-26 22,22,15142,2,0
2015-05-26 23,23,14073,2,0
2015-05-27 00,0,13068,3,0
2015-05-27 01,1,12433,3,0
2015-05-27 02,2,12171,3,0
2015-05-27 03,3,12106,3,0
2015-05-27 04,4,12341,3,0
2015-05-27 05,5,12740,3,0
2015-05-27 06,6,13494,3,0
2015-05-27 07,7,15273,3,0
2015-05-27 08,8,17219,3,0
2015-05-27 09,9,17846,3,0
2015-05-27 10,10,18031,3,0
2015-05-27 11,11,17628,3,0
2015-05-27 12,12,17419,3,0
2015-05-27 13,13,17810,3,0
2015-05-27 14,14,17809,3,0
2015-05-27 15,15,17766,3,0
2015-05-27 16,16,17966,3,0
2015-05-27 17,17,17557,3,0
2015-05-27 18,18,17131,3,0
2015-05-27 19,19,17109,3,0
2015-05-27 20,20,16674,3,0
2015-05-27 21,21,15977,3,0
2015-05-27 22,22,15049,3,0
2015-05-27 23,23,14059,3,0
2015-05-28 00,0,13086,4,0
2015-05-28 01,1,12654,4,0
2015-05-28 02,2,12285,4,0
2015-05-28 03,3,12056,4,0
2015-05-28 04,4,12195,4,0
2015-05-28 05,5,12753,4,0
2015-05-28 06,6,13562,4,0
2015-05-28 07,7,15306,4,0
2015-05-28 08,8,17187,4,0
2015-05-28 09,9,17941,4,0
2015-05-28 10,10,18300,4,0
2015-05-28 11,11,17748,4,0
2015-05-28 12,12,17429,4,0
2015-05-28 13,13,17673,4,0
2015-05-28 14,14,17559,4,0
2015-05-28 15,15,17585,4,0
2015-05-28 16,16,17657,4,0
2015-05-28 17,17,17209,4,0
2015-05-28 18,18,16874,4,0
2015-05-28 19,19,16869,4,0
2015-05-28 20,20,16642,4,0
2015-05-28 21,21,16155,4,0
2015-05-28 22,22,15292,4,0
2015-05-28 23,23,14235,4,0
2015-05-29 00,0,13187,5,0
2015-05-29 01,1,12656,5,0
2015-05-29 02,2,12206,5,0
2015-05-29 03,3,12069,5,0
2015-05-29 04,4,12294,5,0
2015-05-29 05,5,12765,5,0
2015-05-29 06,6,13515,5,0
2015-05-29 07,7,15260,5,0
2015-05-29 08,8,17116,5,0
2015-05-29 09,9,18048,5,0
2015-05-29 10,10,18244,5,0
2015-05-29 11,11,17769,5,0
2015-05-29 12,12,17373,5,0
2015-05-29 13,13,17617,5,0
2015-05-29 14,14,17642,5,0
2015-05-29 15,15,17661,5,0
2015-05-29 16,16,17805,5,0
2015-05-29 17,17,17192,5,0
2015-05-29 18,18,16842,5,0
2015-05-29 19,19,17169,5,0
2015-05-29 20,20,16695,5,0
2015-05-29 21,21,16254,5,0
2015-05-29 22,22,15368,5,0
2015-05-29 23,23,14432,5,0
2015-05-30 00,0,13349,6,1
2015-05-30 01,1,12754,6,1
2015-05-30 02,2,12318,6,1
2015-05-30 03,3,12108,6,1
2015-05-30 04,4,12130,6,1
2015-05-30 05,5,12451,6,1
2015-05-30 06,6,12697,6,1
2015-05-30 07,7,14001,6,1
2015-05-30 08,8,15345,6,1
2015-05-30 09,9,16268,6,1
2015-05-30 10,10,16489,6,1
2015-05-30 11,11,16230,6,1
2015-05-30 12,12,15748,6,1
2015-05-30 13,13,15909,6,1
2015-05-30 14,14,15798,6,1
2015-05-30 15,15,15872,6,1
2015-05-30 16,16,15947,6,1
2015-05-30 17,17,15681,6,1
2015-05-30 18,18,15578,6,1
2015-05-30 19,19,15766,6,1
2015-05-30 20,20,15619,6,1
2015-05-30 21,21,15332,6,1
2015-05-30 22,22,14540,6,1
2015-05-30 23,23,13625,6,1
2015-05-31 00,0,12634,7,1
2015-05-31 01,1,12126,7,1
2015-05-31 02,2,11742,7,1
2015-05-31 03,3,11478,7,1
2015-05-31 04,4,11671,7,1
2015-05-31 05,5,11891,7,1
2015-05-31 06,6,12105,7,1
2015-05-31 07,7,12915,7,1
2015-05-31 08,8,13952,7,1
2015-05-31 09,9,14658,7,1
2015-05-31 10,10,15039,7,1
2015-05-31 11,11,14898,7,1
2015-05-31 12,12,14581,7,1
2015-05-31 13,13,14622,7,1
2015-05-31 14,14,14440,7,1
2015-05-31 15,15,14657,7,1
2015-05-31 16,16,14905,7,1
2015-05-31 17,17,14886,7,1
2015-05-31 18,18,14934,7,1
2015-05-31 19,19,15115,7,1
2015-05-31 20,20,15087,7,1
2015-05-31 21,21,14741,7,1
2015-05-31 22,22,14010,7,1
2015-05-31 23,23,13041,7,1
2015-06-01 00,0,12138,1,0
2015-06-01 01,1,11600,1,0
2015-06-01 02,2,11398,1,0
2015-06-01 03,3,11097,1,0
2015-06-01 04,4,11482,1,0
2015-06-01 05,5,11916,1,0
2015-06-01 06,6,12872,1,0
2015-06-01 07,7,14830,1,0
2015-06-01 08,8,16636,1,0
2015-06-01 09,9,17871,1,0
2015-06-01 10,10,18084,1,0
2015-06-01 11,11,17856,1,0
2015-06-01 12,12,17765,1,0
2015-06-01 13,13,18168,1,0
2015-06-01 14,14,18087,1,0
2015-06-01 15,15,18281,1,0
2015-06-01 16,16,18285,1,0
2015-06-01 17,17,17773,1,0
2015-06-01 18,18,17329,1,0
2015-06-01 19,19,17356,1,0
2015-06-01 20,20,17124,1,0
2015-06-01 21,21,16615,1,0
2015-06-01 22,22,15549,1,0
2015-06-01 23,23,14504,1,0
2015-06-02 00,0,13432,2,0
2015-06-02 01,1,12784,2,0
2015-06-02 02,2,12560,2,0
2015-06-02 03,3,12276,2,0
2015-06-02 04,4,12480,2,0
2015-06-02 05,5,12896,2,0
2015-06-02 06,6,13913,2,0
2015-06-02 07,7,15723,2,0
2015-06-02 08,8,17915,2,0
2015-06-02 09,9,18838,2,0
2015-06-02 10,10,18976,2,0
2015-06-02 11,11,18635,2,0
2015-06-02 12,12,18258,2,0
2015-06-02 13,13,18483,2,0
2015-06-02 14,14,18505,2,0
2015-06-02 15,15,18693,2,0
2015-06-02 16,16,18709,2,0
2015-06-02 17,17,18289,2,0
2015-06-02 18,18,17825,2,0
2015-06-02 19,19,17885,2,0
2015-06-02 20,20,17451,2,0
2015-06-02 21,21,16791,2,0
2015-06-02 22,22,15838,2,0
2015-06-02 23,23,14631,2,0
2015-06-03 00,0,13741,3,0
2015-06-03 01,1,13139,3,0
2015-06-03 02,2,12793,3,0
2015-06-03 03,3,12423,3,0
2015-06-03 04,4,12783,3,0
2015-06-03 05,5,12955,3,0
2015-06-03 06,6,13808,3,0
2015-06-03 07,7,15589,3,0
2015-06-03 08,8,17584,3,0
2015-06-03 09,9,18238,3,0
2015-06-03 10,10,18556,3,0
2015-06-03 11,11,18070,3,0
2015-06-03 12,12,17668,3,0
2015-06-03 13,13,17848,3,0
2015-06-03 14,14,17776,3,0
2015-06-03 15,15,17759,3,0
2015-06-03 16,16,17687,3,0
2015-06-03 17,17,17142,3,0
2015-06-03 18,18,16879,3,0
2015-06-03 19,19,16864,3,0
2015-06-03 20,20,16456,3,0
2015-06-03 21,21,15987,3,0
2015-06-03 22,22,15172,3,0
2015-06-03 23,23,14176,3,0
2015-06-04 00,0,13157,4,0
2015-06-04 01,1,12592,4,0
2015-06-04 02,2,12255,4,0
2015-06-04 03,3,12021,4,0
2015-06-04 04,4,12278,4,0
2015-06-04 05,5,12757,4,0
2015-06-04 06,6,13508,4,0
2015-06-04 07,7,15259,4,0
2015-06-04 08,8,17797,4,0
2015-06-04 09,9,18456,4,0
2015-06-04 10,10,18492,4,0
2015-06-04 11,11,18280,4,0
2015-06-04 12,12,17713,4,0
2015-06-04 13,13,17914,4,0
2015-06-04 14,14,17911,4,0
2015-06-04 15,15,17820,4,0
2015-06-04 16,16,17787,4,0
2015-06-04 17,17,17594,4,0
2015-06-04 18,18,17311,4,0
2015-06-04 19,19,17427,4,0
2015-06-04 20,20,17349,4,0
2015-06-04 21,21,16897,4,0
2015-06-04 22,22,15916,4,0
2015-06-04 23,23,14587,4,0
2015-06-05 00,0,13462,5,0
2015-06-05 01,1,12575,5,0
2015-06-05 02,2,12260,5,0
2015-06-05 03,3,12046,5,0
2015-06-05 04,4,12400,5,0
2015-06-05 05,5,12793,5,0
2015-06-05 06,6,13633,5,0
2015-06-05 07,7,15735,5,0
2015-06-05 08,8,17598,5,0
2015-06-05 09,9,18259,5,0
2015-06-05 10,10,18303,5,0
2015-06-05 11,11,18086,5,0
2015-06-05 12,12,17518,5,0
2015-06-05 13,13,17866,5,0
2015-06-05 14,14,17907,5,0
2015-06-05 15,15,18082,5,0
2015-06-05 16,16,18030,5,0
2015-06-05 17,17,17491,5,0
2015-06-05 18,18,17112,5,0
2015-06-05 19,19,17230,5,0
2015-06-05 20,20,17151,5,0
2015-06-05 21,21,16704,5,0
2015-06-05 22,22,15710,5,0
2015-06-05 23,23,14446,5,0
2015-06-06 00,0,13158,6,1
2015-06-06 01,1,12767,6,1
2015-06-06 02,2,12338,6,1
2015-06-06 03,3,12170,6,1
2015-06-06 04,4,12251,6,1
2015-06-06 05,5,12504,6,1
2015-06-06 06,6,12888,6,1
2015-06-06 07,7,14246,6,1
2015-06-06 08,8,15847,6,1
2015-06-06 09,9,16731,6,1
2015-06-06 10,10,17021,6,1
2015-06-06 11,11,16868,6,1
2015-06-06 12,12,16204,6,1
2015-06-06 13,13,16126,6,1
2015-06-06 14,14,16022,6,1
2015-06-06 15,15,16088,6,1
