A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/4.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/4.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shanghai,PM2.5,3/22/2016 13:00,2016,3,22,13,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/22/2016 14:00,2016,3,22,14,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/22/2016 15:00,2016,3,22,15,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/22/2016 16:00,2016,3,22,16,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/22/2016 17:00,2016,3,22,17,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/22/2016 18:00,2016,3,22,18,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/22/2016 19:00,2016,3,22,19,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/22/2016 20:00,2016,3,22,20,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/22/2016 21:00,2016,3,22,21,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/22/2016 22:00,2016,3,22,22,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/22/2016 23:00,2016,3,22,23,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 0:00,2016,3,23,0,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 1:00,2016,3,23,1,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 2:00,2016,3,23,2,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 3:00,2016,3,23,3,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 4:00,2016,3,23,4,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 5:00,2016,3,23,5,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 6:00,2016,3,23,6,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 7:00,2016,3,23,7,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 8:00,2016,3,23,8,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 9:00,2016,3,23,9,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 10:00,2016,3,23,10,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 11:00,2016,3,23,11,-999,µg/m³,1 Hr,Missing
Shanghai,PM2.5,3/23/2016 12:00,2016,3,23,12,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 13:00,2016,3,23,13,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 14:00,2016,3,23,14,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 15:00,2016,3,23,15,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 16:00,2016,3,23,16,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 17:00,2016,3,23,17,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 18:00,2016,3,23,18,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 19:00,2016,3,23,19,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 20:00,2016,3,23,20,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 21:00,2016,3,23,21,20,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 22:00,2016,3,23,22,13,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/23/2016 23:00,2016,3,23,23,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 0:00,2016,3,24,0,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 1:00,2016,3,24,1,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 2:00,2016,3,24,2,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 3:00,2016,3,24,3,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 4:00,2016,3,24,4,14,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 5:00,2016,3,24,5,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 6:00,2016,3,24,6,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 7:00,2016,3,24,7,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 8:00,2016,3,24,8,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 9:00,2016,3,24,9,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 10:00,2016,3,24,10,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 11:00,2016,3,24,11,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 12:00,2016,3,24,12,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 13:00,2016,3,24,13,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 14:00,2016,3,24,14,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 15:00,2016,3,24,15,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 16:00,2016,3,24,16,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 17:00,2016,3,24,17,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 18:00,2016,3,24,18,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 19:00,2016,3,24,19,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 20:00,2016,3,24,20,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 21:00,2016,3,24,21,20,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 22:00,2016,3,24,22,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/24/2016 23:00,2016,3,24,23,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 0:00,2016,3,25,0,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 1:00,2016,3,25,1,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 2:00,2016,3,25,2,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 3:00,2016,3,25,3,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 4:00,2016,3,25,4,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 5:00,2016,3,25,5,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 6:00,2016,3,25,6,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 7:00,2016,3,25,7,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 8:00,2016,3,25,8,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 9:00,2016,3,25,9,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 10:00,2016,3,25,10,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 11:00,2016,3,25,11,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 12:00,2016,3,25,12,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 13:00,2016,3,25,13,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 14:00,2016,3,25,14,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 15:00,2016,3,25,15,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 16:00,2016,3,25,16,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 17:00,2016,3,25,17,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 18:00,2016,3,25,18,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 19:00,2016,3,25,19,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 20:00,2016,3,25,20,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 21:00,2016,3,25,21,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 22:00,2016,3,25,22,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/25/2016 23:00,2016,3,25,23,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 0:00,2016,3,26,0,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 1:00,2016,3,26,1,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 2:00,2016,3,26,2,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 3:00,2016,3,26,3,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 4:00,2016,3,26,4,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 5:00,2016,3,26,5,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 6:00,2016,3,26,6,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 7:00,2016,3,26,7,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 8:00,2016,3,26,8,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 9:00,2016,3,26,9,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 10:00,2016,3,26,10,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 11:00,2016,3,26,11,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 12:00,2016,3,26,12,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 13:00,2016,3,26,13,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 14:00,2016,3,26,14,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 15:00,2016,3,26,15,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 16:00,2016,3,26,16,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 17:00,2016,3,26,17,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 18:00,2016,3,26,18,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 19:00,2016,3,26,19,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 20:00,2016,3,26,20,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 21:00,2016,3,26,21,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 22:00,2016,3,26,22,78,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/26/2016 23:00,2016,3,26,23,92,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 0:00,2016,3,27,0,105,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 1:00,2016,3,27,1,115,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 2:00,2016,3,27,2,122,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 3:00,2016,3,27,3,139,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 4:00,2016,3,27,4,132,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 5:00,2016,3,27,5,128,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 6:00,2016,3,27,6,129,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 7:00,2016,3,27,7,126,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 8:00,2016,3,27,8,118,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 9:00,2016,3,27,9,115,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 10:00,2016,3,27,10,106,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 11:00,2016,3,27,11,101,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 12:00,2016,3,27,12,98,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 13:00,2016,3,27,13,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 14:00,2016,3,27,14,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 15:00,2016,3,27,15,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 16:00,2016,3,27,16,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 17:00,2016,3,27,17,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 18:00,2016,3,27,18,68,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 19:00,2016,3,27,19,99,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 20:00,2016,3,27,20,105,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 21:00,2016,3,27,21,103,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 22:00,2016,3,27,22,109,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/27/2016 23:00,2016,3,27,23,101,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 0:00,2016,3,28,0,96,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 1:00,2016,3,28,1,100,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 2:00,2016,3,28,2,102,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 3:00,2016,3,28,3,114,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 4:00,2016,3,28,4,115,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 5:00,2016,3,28,5,120,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 6:00,2016,3,28,6,123,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 7:00,2016,3,28,7,116,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 8:00,2016,3,28,8,105,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 9:00,2016,3,28,9,99,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 10:00,2016,3,28,10,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 11:00,2016,3,28,11,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 12:00,2016,3,28,12,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 13:00,2016,3,28,13,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 14:00,2016,3,28,14,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 15:00,2016,3,28,15,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 16:00,2016,3,28,16,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 17:00,2016,3,28,17,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 18:00,2016,3,28,18,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 19:00,2016,3,28,19,78,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 20:00,2016,3,28,20,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 21:00,2016,3,28,21,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 22:00,2016,3,28,22,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/28/2016 23:00,2016,3,28,23,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 0:00,2016,3,29,0,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 1:00,2016,3,29,1,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 2:00,2016,3,29,2,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 3:00,2016,3,29,3,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 4:00,2016,3,29,4,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 5:00,2016,3,29,5,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 6:00,2016,3,29,6,75,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 7:00,2016,3,29,7,74,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 8:00,2016,3,29,8,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 9:00,2016,3,29,9,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 10:00,2016,3,29,10,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 11:00,2016,3,29,11,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 12:00,2016,3,29,12,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 13:00,2016,3,29,13,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 14:00,2016,3,29,14,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 15:00,2016,3,29,15,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 16:00,2016,3,29,16,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 17:00,2016,3,29,17,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 18:00,2016,3,29,18,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 19:00,2016,3,29,19,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 20:00,2016,3,29,20,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 21:00,2016,3,29,21,77,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 22:00,2016,3,29,22,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/29/2016 23:00,2016,3,29,23,95,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 0:00,2016,3,30,0,104,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 1:00,2016,3,30,1,103,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 2:00,2016,3,30,2,102,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 3:00,2016,3,30,3,98,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 4:00,2016,3,30,4,90,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 5:00,2016,3,30,5,74,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 6:00,2016,3,30,6,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 7:00,2016,3,30,7,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 8:00,2016,3,30,8,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 9:00,2016,3,30,9,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 10:00,2016,3,30,10,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 11:00,2016,3,30,11,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 12:00,2016,3,30,12,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 13:00,2016,3,30,13,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 14:00,2016,3,30,14,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 15:00,2016,3,30,15,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 16:00,2016,3,30,16,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 17:00,2016,3,30,17,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 18:00,2016,3,30,18,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 19:00,2016,3,30,19,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 20:00,2016,3,30,20,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 21:00,2016,3,30,21,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 22:00,2016,3,30,22,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/30/2016 23:00,2016,3,30,23,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 0:00,2016,3,31,0,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 1:00,2016,3,31,1,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 2:00,2016,3,31,2,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 3:00,2016,3,31,3,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 4:00,2016,3,31,4,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 5:00,2016,3,31,5,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 6:00,2016,3,31,6,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 7:00,2016,3,31,7,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 8:00,2016,3,31,8,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 9:00,2016,3,31,9,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 10:00,2016,3,31,10,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 11:00,2016,3,31,11,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 12:00,2016,3,31,12,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 13:00,2016,3,31,13,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 14:00,2016,3,31,14,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 15:00,2016,3,31,15,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 16:00,2016,3,31,16,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 17:00,2016,3,31,17,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 18:00,2016,3,31,18,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 19:00,2016,3,31,19,78,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 20:00,2016,3,31,20,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 21:00,2016,3,31,21,83,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 22:00,2016,3,31,22,85,µg/m³,1 Hr,Valid
Shanghai,PM2.5,3/31/2016 23:00,2016,3,31,23,85,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 0:00,2016,4,1,0,86,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 1:00,2016,4,1,1,96,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 2:00,2016,4,1,2,80,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 3:00,2016,4,1,3,85,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 4:00,2016,4,1,4,88,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 5:00,2016,4,1,5,91,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 6:00,2016,4,1,6,86,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 7:00,2016,4,1,7,85,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 8:00,2016,4,1,8,101,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 9:00,2016,4,1,9,107,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 10:00,2016,4,1,10,101,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 11:00,2016,4,1,11,102,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 12:00,2016,4,1,12,98,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 13:00,2016,4,1,13,75,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 14:00,2016,4,1,14,68,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 15:00,2016,4,1,15,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 16:00,2016,4,1,16,72,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 17:00,2016,4,1,17,75,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 18:00,2016,4,1,18,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 19:00,2016,4,1,19,87,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 20:00,2016,4,1,20,95,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 21:00,2016,4,1,21,86,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 22:00,2016,4,1,22,72,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/1/2016 23:00,2016,4,1,23,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 0:00,2016,4,2,0,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 1:00,2016,4,2,1,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 2:00,2016,4,2,2,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 3:00,2016,4,2,3,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 4:00,2016,4,2,4,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 5:00,2016,4,2,5,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 6:00,2016,4,2,6,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 7:00,2016,4,2,7,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 8:00,2016,4,2,8,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 9:00,2016,4,2,9,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 10:00,2016,4,2,10,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 11:00,2016,4,2,11,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 12:00,2016,4,2,12,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 13:00,2016,4,2,13,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 14:00,2016,4,2,14,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 15:00,2016,4,2,15,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 16:00,2016,4,2,16,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 17:00,2016,4,2,17,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 18:00,2016,4,2,18,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 19:00,2016,4,2,19,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 20:00,2016,4,2,20,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 21:00,2016,4,2,21,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 22:00,2016,4,2,22,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/2/2016 23:00,2016,4,2,23,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,4/3/2016 0:00,2016,4,3,0,63,µg/m³,1 Hr,Valid
